Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR
EPL_2013,11/01/14,23,35,2.0,0.0,0.0,16.0,13.0,5.0,2.0,3.0,5.0,0.0,2.0,0.0,0.0
EPL_2013,11/01/14,32,38,1.0,0.0,0.0,18.0,4.0,5.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0
EPL_2013,11/01/14,36,12,2.0,0.0,0.0,10.0,14.0,4.0,2.0,5.0,11.0,1.0,2.0,0.0,0.0
EPL_2013,12/01/14,25,22,0.0,2.0,2.0,13.0,14.0,5.0,6.0,5.0,6.0,4.0,2.0,0.0,0.0
EPL_2013,12/01/14,33,20,3.0,5.0,2.0,13.0,13.0,4.0,9.0,11.0,2.0,1.0,1.0,0.0,0.0
EPL_2013,13/01/14,1,0,1.0,2.0,2.0,11.0,8.0,5.0,4.0,3.0,5.0,2.0,2.0,0.0,0.0
EPL_2013,18/01/14,0,14,2.0,0.0,0.0,22.0,8.0,8.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0
EPL_2013,18/01/14,12,33,1.0,0.0,0.0,12.0,17.0,6.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0
EPL_2013,18/01/14,20,1,2.0,2.0,1.0,14.0,12.0,6.0,3.0,2.0,3.0,1.0,4.0,0.0,0.0
EPL_2013,18/01/14,22,10,4.0,2.0,0.0,24.0,7.0,9.0,6.0,10.0,7.0,2.0,0.0,0.0,0.0
EPL_2013,18/01/14,26,16,1.0,0.0,0.0,25.0,10.0,4.0,0.0,10.0,8.0,1.0,2.0,0.0,1.0
EPL_2013,18/01/14,34,32,2.0,2.0,1.0,10.0,17.0,5.0,8.0,4.0,7.0,2.0,0.0,0.0,0.0
EPL_2013,18/01/14,39,25,1.0,3.0,2.0,11.0,19.0,2.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0
EPL_2013,19/01/14,11,23,3.0,1.0,0.0,13.0,10.0,6.0,4.0,5.0,4.0,1.0,3.0,0.0,1.0
EPL_2013,19/01/14,35,36,1.0,3.0,2.0,13.0,11.0,3.0,5.0,8.0,2.0,2.0,1.0,0.0,0.0
EPL_2013,20/01/14,38,13,1.0,1.0,1.0,14.0,13.0,6.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0
EPL_2013,28/01/14,12,16,1.0,0.0,0.0,13.0,13.0,3.0,4.0,8.0,3.0,4.0,0.0,0.0,1.0
EPL_2013,28/01/14,20,13,4.0,0.0,0.0,20.0,18.0,9.0,4.0,5.0,8.0,0.0,3.0,0.0,0.0
EPL_2013,28/01/14,23,10,2.0,0.0,0.0,17.0,7.0,5.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0
EPL_2013,28/01/14,26,25,0.0,0.0,1.0,9.0,22.0,2.0,3.0,7.0,7.0,1.0,1.0,1.0,1.0
EPL_2013,28/01/14,32,0,2.0,2.0,1.0,13.0,7.0,5.0,4.0,7.0,5.0,1.0,1.0,0.0,1.0
EPL_2013,28/01/14,35,14,2.0,0.0,0.0,14.0,15.0,7.0,4.0,5.0,8.0,1.0,1.0,0.0,0.0
EPL_2013,29/01/14,1,38,4.0,3.0,0.0,10.0,12.0,6.0,4.0,3.0,3.0,1.0,3.0,0.0,0.0
EPL_2013,29/01/14,11,39,0.0,0.0,1.0,39.0,1.0,9.0,1.0,13.0,3.0,1.0,3.0,0.0,0.0
EPL_2013,29/01/14,34,33,1.0,0.0,0.0,16.0,14.0,6.0,5.0,2.0,3.0,2.0,2.0,0.0,1.0
EPL_2013,29/01/14,36,22,1.0,5.0,2.0,4.0,24.0,2.0,10.0,3.0,5.0,1.0,4.0,1.0,0.0
EPL_2013,01/02/14,10,26,2.0,1.0,0.0,14.0,27.0,5.0,6.0,7.0,14.0,1.0,4.0,0.0,0.0
EPL_2013,01/02/14,13,1,2.0,1.0,0.0,13.0,4.0,6.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0
EPL_2013,01/02/14,14,32,0.0,3.0,2.0,8.0,17.0,4.0,5.0,4.0,5.0,0.0,3.0,0.0,0.0
EPL_2013,01/02/14,16,36,1.0,1.0,1.0,9.0,19.0,4.0,3.0,4.0,10.0,1.0,1.0,0.0,0.0
EPL_2013,01/02/14,25,34,0.0,3.0,2.0,28.0,16.0,10.0,5.0,7.0,3.0,2.0,2.0,0.0,0.0
EPL_2013,01/02/14,33,23,2.0,1.0,0.0,13.0,19.0,6.0,4.0,7.0,10.0,2.0,2.0,0.0,0.0
EPL_2013,01/02/14,39,35,2.0,0.0,0.0,11.0,20.0,4.0,0.0,8.0,11.0,1.0,0.0,1.0,0.0
EPL_2013,02/02/14,0,12,2.0,0.0,0.0,11.0,10.0,6.0,2.0,6.0,5.0,1.0,2.0,0.0,0.0
EPL_2013,02/02/14,38,20,1.0,1.0,1.0,12.0,12.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0
EPL_2013,03/02/14,22,11,0.0,1.0,2.0,25.0,18.0,3.0,6.0,12.0,6.0,3.0,3.0,0.0,0.0
EPL_2013,08/02/14,1,39,0.0,2.0,2.0,16.0,10.0,1.0,2.0,8.0,10.0,0.0,2.0,0.0,0.0
EPL_2013,08/02/14,11,25,3.0,0.0,0.0,18.0,12.0,8.0,6.0,6.0,5.0,0.0,3.0,0.0,0.0
EPL_2013,08/02/14,12,38,3.0,1.0,0.0,10.0,16.0,6.0,6.0,4.0,7.0,0.0,3.0,0.0,0.0
EPL_2013,08/02/14,20,0,5.0,1.0,0.0,22.0,11.0,12.0,6.0,6.0,6.0,1.0,2.0,0.0,0.0
EPL_2013,08/02/14,26,22,0.0,0.0,1.0,7.0,15.0,2.0,2.0,4.0,14.0,2.0,1.0,0.0,0.0
EPL_2013,08/02/14,32,33,2.0,2.0,1.0,17.0,5.0,5.0,4.0,7.0,4.0,0.0,4.0,0.0,0.0
EPL_2013,08/02/14,34,16,0.0,2.0,2.0,7.0,25.0,3.0,9.0,2.0,6.0,1.0,3.0,1.0,0.0
EPL_2013,08/02/14,35,10,3.0,0.0,0.0,17.0,7.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0
EPL_2013,09/02/14,23,14,2.0,2.0,1.0,31.0,6.0,9.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0
EPL_2013,09/02/14,36,13,1.0,0.0,0.0,8.0,11.0,2.0,3.0,9.0,7.0,1.0,0.0,0.0,0.0
EPL_2013,11/02/14,10,1,0.0,0.0,1.0,12.0,18.0,3.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0
EPL_2013,11/02/14,16,32,0.0,1.0,2.0,12.0,16.0,4.0,7.0,2.0,2.0,0.0,3.0,0.0,0.0
EPL_2013,11/02/14,38,11,1.0,1.0,1.0,12.0,15.0,1.0,4.0,5.0,8.0,3.0,4.0,0.0,0.0
EPL_2013,11/02/14,39,26,2.0,0.0,0.0,12.0,13.0,7.0,6.0,5.0,5.0,1.0,3.0,0.0,0.0
EPL_2013,12/02/14,0,23,0.0,0.0,1.0,17.0,6.0,5.0,2.0,5.0,5.0,1.0,2.0,0.0,0.0
EPL_2013,12/02/14,14,20,2.0,3.0,2.0,10.0,21.0,3.0,7.0,7.0,5.0,4.0,3.0,0.0,0.0
EPL_2013,12/02/14,25,36,0.0,4.0,2.0,13.0,15.0,5.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0
EPL_2013,12/02/14,33,35,1.0,1.0,1.0,7.0,13.0,4.0,3.0,2.0,5.0,2.0,2.0,0.0,0.0
EPL_2013,22/02/14,0,34,4.0,1.0,0.0,12.0,7.0,9.0,3.0,7.0,3.0,0.0,1.0,0.0,0.0
EPL_2013,22/02/14,10,16,0.0,4.0,2.0,23.0,12.0,5.0,6.0,9.0,2.0,1.0,1.0,0.0,0.0
EPL_2013,22/02/14,11,13,1.0,0.0,0.0,25.0,8.0,8.0,2.0,8.0,8.0,1.0,2.0,0.0,0.0
EPL_2013,22/02/14,12,23,0.0,2.0,2.0,15.0,14.0,6.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0
EPL_2013,22/02/14,22,33,1.0,0.0,0.0,19.0,7.0,7.0,2.0,8.0,3.0,3.0,1.0,0.0,0.0
EPL_2013,22/02/14,38,14,1.0,1.0,1.0,16.0,7.0,5.0,3.0,8.0,2.0,3.0,3.0,0.0,0.0
EPL_2013,22/02/14,39,32,3.0,1.0,0.0,10.0,25.0,5.0,5.0,5.0,11.0,0.0,1.0,0.0,0.0
EPL_2013,23/02/14,20,35,4.0,3.0,0.0,21.0,14.0,10.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0
EPL_2013,23/02/14,25,1,1.0,0.0,0.0,23.0,10.0,5.0,2.0,10.0,1.0,2.0,2.0,0.0,0.0
EPL_2013,23/02/14,26,36,1.0,0.0,0.0,13.0,9.0,3.0,2.0,5.0,3.0,1.0,3.0,0.0,0.0
EPL_2013,01/03/14,13,39,1.0,0.0,0.0,22.0,6.0,3.0,1.0,11.0,5.0,1.0,1.0,0.0,0.0
EPL_2013,01/03/14,14,11,1.0,3.0,2.0,7.0,17.0,3.0,8.0,5.0,4.0,2.0,1.0,0.0,0.0
EPL_2013,01/03/14,16,25,1.0,4.0,2.0,13.0,17.0,3.0,7.0,6.0,3.0,3.0,2.0,0.0,0.0
EPL_2013,01/03/14,32,20,0.0,3.0,2.0,13.0,12.0,2.0,5.0,3.0,6.0,1.0,2.0,0.0,0.0
EPL_2013,01/03/14,33,0,1.0,0.0,0.0,8.0,10.0,4.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0
EPL_2013,02/03/14,1,26,4.0,1.0,0.0,10.0,7.0,4.0,4.0,6.0,2.0,0.0,3.0,0.0,0.0
EPL_2013,02/03/14,35,12,1.0,1.0,1.0,7.0,7.0,5.0,4.0,1.0,4.0,1.0,4.0,1.0,0.0
EPL_2013,02/03/14,36,10,1.0,0.0,0.0,15.0,8.0,6.0,2.0,4.0,7.0,1.0,3.0,0.0,0.0
EPL_2013,08/03/14,10,14,3.0,1.0,0.0,19.0,14.0,9.0,6.0,7.0,6.0,1.0,0.0,0.0,0.0
EPL_2013,08/03/14,11,36,4.0,0.0,0.0,12.0,6.0,4.0,2.0,5.0,4.0,2.0,3.0,0.0,1.0
EPL_2013,08/03/14,12,32,0.0,1.0,2.0,6.0,11.0,1.0,3.0,8.0,3.0,1.0,5.0,0.0,0.0
EPL_2013,08/03/14,26,33,1.0,1.0,1.0,13.0,6.0,5.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0
EPL_2013,08/03/14,38,23,0.0,3.0,2.0,14.0,14.0,3.0,5.0,3.0,5.0,1.0,2.0,0.0,0.0
EPL_2013,15/03/14,1,11,1.0,0.0,0.0,13.0,15.0,4.0,2.0,4.0,5.0,4.0,0.0,0.0,2.0
EPL_2013,15/03/14,13,10,2.0,1.0,0.0,19.0,10.0,6.0,3.0,10.0,5.0,1.0,3.0,0.0,0.0
EPL_2013,15/03/14,14,25,1.0,0.0,0.0,12.0,12.0,3.0,3.0,9.0,7.0,1.0,0.0,0.0,0.0
EPL_2013,15/03/14,16,22,0.0,2.0,2.0,15.0,8.0,5.0,3.0,3.0,4.0,2.0,2.0,0.0,1.0
EPL_2013,15/03/14,32,26,4.0,2.0,0.0,16.0,6.0,6.0,3.0,6.0,1.0,1.0,2.0,0.0,0.0
EPL_2013,15/03/14,33,39,3.0,1.0,0.0,17.0,8.0,9.0,2.0,6.0,4.0,1.0,1.0,0.0,0.0
EPL_2013,15/03/14,34,12,0.0,0.0,1.0,19.0,12.0,2.0,5.0,6.0,2.0,4.0,4.0,0.0,0.0
EPL_2013,15/03/14,35,38,1.0,2.0,2.0,15.0,13.0,4.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0
EPL_2013,16/03/14,23,20,0.0,3.0,2.0,13.0,17.0,1.0,7.0,3.0,4.0,1.0,4.0,1.0,0.0
EPL_2013,16/03/14,36,0,0.0,1.0,2.0,17.0,7.0,2.0,3.0,5.0,2.0,5.0,3.0,0.0,0.0
EPL_2013,22/03/14,10,20,3.0,6.0,2.0,9.0,19.0,3.0,9.0,4.0,6.0,2.0,3.0,0.0,0.0
EPL_2013,22/03/14,11,0,6.0,0.0,0.0,21.0,12.0,11.0,5.0,7.0,1.0,0.0,1.0,0.0,1.0
EPL_2013,22/03/14,13,35,3.0,2.0,0.0,9.0,21.0,6.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0
EPL_2013,22/03/14,16,38,2.0,0.0,0.0,12.0,17.0,5.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0
EPL_2013,22/03/14,22,14,5.0,0.0,0.0,22.0,6.0,12.0,0.0,13.0,2.0,0.0,3.0,0.0,1.0
EPL_2013,22/03/14,25,12,1.0,0.0,0.0,21.0,8.0,8.0,1.0,9.0,5.0,0.0,1.0,0.0,0.0
EPL_2013,22/03/14,26,34,2.0,0.0,0.0,14.0,10.0,8.0,2.0,8.0,5.0,2.0,4.0,0.0,1.0
EPL_2013,22/03/14,39,23,0.0,2.0,2.0,10.0,16.0,1.0,7.0,12.0,7.0,2.0,1.0,0.0,0.0
EPL_2013,23/03/14,1,33,1.0,4.0,2.0,12.0,10.0,3.0,5.0,5.0,3.0,5.0,1.0,0.0,0.0
EPL_2013,23/03/14,36,32,3.0,2.0,0.0,15.0,12.0,6.0,4.0,7.0,3.0,1.0,2.0,0.0,0.0
EPL_2013,25/03/14,0,35,2.0,2.0,1.0,13.0,8.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0
EPL_2013,25/03/14,23,22,0.0,3.0,2.0,10.0,13.0,4.0,4.0,5.0,8.0,2.0,2.0,0.0,0.0
EPL_2013,25/03/14,25,13,0.0,3.0,2.0,16.0,8.0,3.0,6.0,9.0,8.0,0.0,1.0,0.0,0.0
EPL_2013,26/03/14,20,34,2.0,1.0,0.0,21.0,12.0,7.0,4.0,3.0,4.0,0.0,2.0,0.0,0.0
EPL_2013,26/03/14,39,16,2.0,1.0,0.0,9.0,10.0,3.0,3.0,4.0,5.0,0.0,1.0,0.0,1.0
EPL_2013,29/03/14,0,22,1.0,1.0,1.0,10.0,15.0,3.0,4.0,6.0,6.0,1.0,4.0,0.0,0.0
EPL_2013,29/03/14,12,11,1.0,0.0,0.0,14.0,21.0,4.0,2.0,2.0,13.0,4.0,1.0,0.0,0.0
EPL_2013,29/03/14,23,1,4.0,1.0,0.0,9.0,10.0,6.0,1.0,0.0,5.0,2.0,4.0,0.0,0.0
EPL_2013,29/03/14,32,25,4.0,0.0,0.0,23.0,5.0,11.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0
EPL_2013,29/03/14,33,16,1.0,0.0,0.0,15.0,5.0,3.0,3.0,8.0,1.0,2.0,0.0,0.0,0.0
EPL_2013,29/03/14,35,26,3.0,0.0,0.0,16.0,8.0,7.0,4.0,7.0,4.0,1.0,2.0,0.0,0.0
EPL_2013,29/03/14,38,10,3.0,3.0,1.0,16.0,11.0,6.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0
EPL_2013,30/03/14,14,13,1.0,3.0,2.0,23.0,14.0,8.0,7.0,5.0,6.0,1.0,2.0,0.0,0.0
EPL_2013,30/03/14,20,36,4.0,0.0,0.0,11.0,15.0,5.0,4.0,5.0,7.0,0.0,2.0,0.0,0.0
EPL_2013,31/03/14,34,39,1.0,2.0,2.0,26.0,11.0,7.0,6.0,8.0,3.0,2.0,4.0,0.0,0.0
EPL_2013,05/04/14,1,14,1.0,2.0,2.0,12.0,16.0,6.0,8.0,2.0,7.0,3.0,2.0,0.0,0.0
EPL_2013,05/04/14,10,12,0.0,3.0,2.0,13.0,13.0,4.0,8.0,10.0,3.0,2.0,4.0,0.0,0.0
EPL_2013,05/04/14,11,33,3.0,0.0,0.0,18.0,4.0,8.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0
EPL_2013,05/04/14,16,35,1.0,0.0,0.0,8.0,12.0,4.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0
EPL_2013,05/04/14,22,32,4.0,1.0,0.0,15.0,5.0,8.0,1.0,5.0,9.0,3.0,0.0,0.0,0.0
EPL_2013,05/04/14,25,23,0.0,4.0,2.0,14.0,8.0,4.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0
EPL_2013,05/04/14,26,38,0.0,1.0,2.0,12.0,8.0,4.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0
EPL_2013,06/04/14,13,0,3.0,0.0,0.0,14.0,15.0,8.0,5.0,3.0,6.0,1.0,2.0,0.0,0.0
EPL_2013,06/04/14,39,20,1.0,2.0,2.0,11.0,17.0,1.0,8.0,4.0,4.0,4.0,0.0,0.0,0.0
EPL_2013,07/04/14,36,34,5.0,1.0,0.0,29.0,8.0,11.0,4.0,8.0,2.0,0.0,2.0,0.0,0.0
EPL_2013,12/04/14,12,1,1.0,0.0,0.0,14.0,7.0,4.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0
EPL_2013,12/04/14,14,26,1.0,0.0,0.0,14.0,13.0,3.0,3.0,8.0,8.0,1.0,3.0,0.0,0.0
EPL_2013,12/04/14,32,10,0.0,1.0,2.0,19.0,6.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0
EPL_2013,12/04/14,33,25,1.0,0.0,0.0,10.0,13.0,3.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0
EPL_2013,12/04/14,34,13,0.0,1.0,2.0,24.0,20.0,6.0,3.0,6.0,6.0,3.0,1.0,0.0,0.0
EPL_2013,12/04/14,38,36,3.0,3.0,1.0,6.0,20.0,5.0,8.0,2.0,2.0,4.0,2.0,0.0,0.0
EPL_2013,13/04/14,20,22,3.0,2.0,0.0,10.0,13.0,4.0,5.0,7.0,7.0,1.0,3.0,1.0,0.0
EPL_2013,13/04/14,35,11,0.0,1.0,2.0,7.0,26.0,4.0,3.0,5.0,12.0,0.0,2.0,1.0,0.0
EPL_2013,15/04/14,0,39,3.0,1.0,0.0,14.0,12.0,8.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0
EPL_2013,16/04/14,13,12,2.0,3.0,2.0,17.0,7.0,5.0,4.0,13.0,3.0,1.0,2.0,0.0,0.0
EPL_2013,16/04/14,22,34,2.0,2.0,1.0,16.0,11.0,4.0,3.0,3.0,6.0,1.0,2.0,0.0,0.0
EPL_2013,19/04/14,1,32,0.0,0.0,1.0,6.0,3.0,1.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0
EPL_2013,19/04/14,10,33,1.0,1.0,1.0,13.0,14.0,4.0,5.0,12.0,7.0,2.0,3.0,0.0,0.0
EPL_2013,19/04/14,11,34,1.0,2.0,2.0,31.0,7.0,15.0,3.0,10.0,4.0,1.0,2.0,0.0,0.0
EPL_2013,19/04/14,25,35,1.0,2.0,2.0,14.0,10.0,4.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0
EPL_2013,19/04/14,36,14,3.0,1.0,0.0,14.0,11.0,5.0,4.0,4.0,5.0,0.0,1.0,0.0,0.0
EPL_2013,19/04/14,39,12,0.0,1.0,2.0,13.0,11.0,4.0,3.0,3.0,11.0,1.0,1.0,0.0,0.0
EPL_2013,20/04/14,13,23,2.0,0.0,0.0,17.0,9.0,5.0,2.0,6.0,5.0,2.0,2.0,0.0,0.0
EPL_2013,20/04/14,16,0,0.0,3.0,2.0,13.0,12.0,4.0,6.0,7.0,0.0,1.0,1.0,0.0,0.0
EPL_2013,20/04/14,26,20,2.0,3.0,2.0,13.0,14.0,5.0,6.0,8.0,3.0,3.0,2.0,0.0,0.0
EPL_2013,21/04/14,22,38,3.0,1.0,0.0,19.0,10.0,6.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0
EPL_2013,26/04/14,14,16,2.0,2.0,1.0,10.0,8.0,3.0,4.0,7.0,2.0,1.0,3.0,0.0,0.0
EPL_2013,26/04/14,23,26,4.0,0.0,0.0,25.0,9.0,11.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
EPL_2013,26/04/14,32,13,2.0,0.0,0.0,14.0,9.0,4.0,2.0,4.0,7.0,0.0,2.0,0.0,0.0
EPL_2013,26/04/14,33,36,0.0,1.0,2.0,17.0,16.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,0.0
EPL_2013,26/04/14,35,1,4.0,1.0,0.0,11.0,11.0,8.0,3.0,9.0,6.0,1.0,3.0,0.0,0.0
EPL_2013,26/04/14,38,39,1.0,0.0,0.0,19.0,9.0,6.0,3.0,7.0,6.0,0.0,1.0,0.0,0.0
EPL_2013,27/04/14,12,22,0.0,2.0,2.0,3.0,16.0,2.0,6.0,4.0,8.0,3.0,1.0,0.0,0.0
EPL_2013,27/04/14,20,11,0.0,2.0,2.0,26.0,11.0,8.0,4.0,14.0,3.0,0.0,4.0,0.0,0.0
EPL_2013,27/04/14,34,10,4.0,0.0,0.0,21.0,6.0,7.0,1.0,11.0,5.0,5.0,3.0,0.0,1.0
EPL_2013,28/04/14,0,25,3.0,0.0,0.0,20.0,8.0,8.0,3.0,14.0,0.0,3.0,2.0,0.0,0.0
EPL_2013,03/05/14,1,16,3.0,1.0,0.0,15.0,7.0,9.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0
EPL_2013,03/05/14,13,22,2.0,3.0,2.0,9.0,18.0,4.0,6.0,4.0,3.0,0.0,3.0,0.0,0.0
EPL_2013,03/05/14,23,34,0.0,1.0,2.0,17.0,8.0,2.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0
EPL_2013,03/05/14,25,10,3.0,0.0,0.0,22.0,16.0,6.0,3.0,10.0,6.0,1.0,0.0,0.0,0.0
EPL_2013,03/05/14,33,14,4.0,1.0,0.0,23.0,10.0,8.0,2.0,3.0,5.0,0.0,2.0,0.0,0.0
EPL_2013,03/05/14,35,32,0.0,1.0,2.0,12.0,18.0,3.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0
EPL_2013,03/05/14,39,36,2.0,0.0,0.0,20.0,12.0,8.0,3.0,10.0,6.0,0.0,4.0,0.0,1.0
EPL_2013,04/05/14,0,38,1.0,0.0,0.0,15.0,11.0,4.0,1.0,9.0,10.0,2.0,2.0,0.0,0.0
EPL_2013,04/05/14,11,26,0.0,0.0,1.0,23.0,6.0,4.0,3.0,5.0,2.0,1.0,3.0,0.0,0.0
EPL_2013,05/05/14,12,20,3.0,3.0,1.0,10.0,26.0,6.0,9.0,7.0,7.0,2.0,3.0,0.0,0.0
EPL_2013,06/05/14,23,16,3.0,1.0,0.0,18.0,2.0,7.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0
EPL_2013,07/05/14,22,1,4.0,0.0,0.0,18.0,5.0,9.0,0.0,7.0,2.0,1.0,2.0,0.0,0.0
EPL_2013,07/05/14,34,38,2.0,0.0,0.0,10.0,13.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
EPL_2013,11/05/14,10,11,1.0,2.0,2.0,10.0,28.0,4.0,7.0,3.0,8.0,1.0,2.0,0.0,0.0
EPL_2013,11/05/14,14,12,2.0,2.0,1.0,15.0,15.0,5.0,6.0,6.0,4.0,3.0,1.0,0.0,0.0
EPL_2013,11/05/14,16,13,0.0,2.0,2.0,12.0,11.0,3.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0
EPL_2013,11/05/14,20,25,2.0,1.0,0.0,13.0,8.0,5.0,2.0,6.0,2.0,1.0,3.0,0.0,2.0
EPL_2013,11/05/14,22,39,2.0,0.0,0.0,28.0,3.0,7.0,0.0,12.0,1.0,2.0,2.0,0.0,0.0
EPL_2013,11/05/14,26,0,0.0,2.0,2.0,11.0,14.0,5.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0
EPL_2013,11/05/14,32,23,1.0,1.0,1.0,15.0,8.0,6.0,2.0,6.0,2.0,3.0,2.0,0.0,0.0
EPL_2013,11/05/14,34,35,1.0,3.0,2.0,20.0,8.0,4.0,4.0,6.0,3.0,2.0,3.0,0.0,0.0
EPL_2013,11/05/14,36,1,3.0,0.0,0.0,12.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
EPL_2013,11/05/14,38,33,1.0,2.0,2.0,17.0,15.0,4.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0
EPL_2014,16/08/14,0,12,2.0,1.0,0.0,14.0,4.0,6.0,2.0,9.0,3.0,2.0,2.0,0.0,1.0
EPL_2014,16/08/14,19,13,2.0,2.0,1.0,11.0,13.0,3.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0
EPL_2014,16/08/14,23,35,1.0,2.0,2.0,14.0,5.0,5.0,4.0,4.0,0.0,2.0,4.0,0.0,0.0
EPL_2014,16/08/14,29,16,0.0,1.0,2.0,19.0,11.0,6.0,4.0,8.0,9.0,1.0,2.0,0.0,0.0
EPL_2014,16/08/14,33,1,0.0,1.0,2.0,12.0,7.0,2.0,2.0,2.0,8.0,0.0,3.0,0.0,0.0
EPL_2014,16/08/14,38,34,2.0,2.0,1.0,10.0,7.0,5.0,2.0,6.0,3.0,3.0,1.0,0.0,0.0
EPL_2014,16/08/14,39,36,0.0,1.0,2.0,18.0,10.0,4.0,4.0,8.0,5.0,1.0,0.0,1.0,1.0
EPL_2014,17/08/14,20,32,2.0,1.0,0.0,12.0,12.0,5.0,6.0,2.0,6.0,1.0,2.0,0.0,0.0
EPL_2014,17/08/14,25,22,0.0,2.0,2.0,12.0,13.0,0.0,5.0,3.0,3.0,1.0,5.0,0.0,0.0
EPL_2014,18/08/14,9,11,1.0,3.0,2.0,9.0,11.0,2.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0
EPL_2014,23/08/14,1,25,0.0,0.0,1.0,9.0,11.0,0.0,4.0,7.0,7.0,4.0,0.0,0.0,1.0
EPL_2014,23/08/14,11,19,2.0,0.0,0.0,27.0,6.0,10.0,4.0,8.0,7.0,0.0,1.0,0.0,0.0
EPL_2014,23/08/14,12,39,1.0,3.0,2.0,9.0,17.0,4.0,8.0,6.0,9.0,1.0,3.0,0.0,0.0
EPL_2014,23/08/14,13,0,2.0,2.0,1.0,8.0,13.0,2.0,3.0,3.0,3.0,1.0,4.0,0.0,0.0
EPL_2014,23/08/14,32,38,0.0,0.0,1.0,8.0,8.0,2.0,2.0,1.0,5.0,1.0,2.0,0.0,0.0
EPL_2014,23/08/14,35,9,1.0,0.0,0.0,10.0,12.0,5.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0
EPL_2014,24/08/14,16,33,1.0,1.0,1.0,9.0,19.0,2.0,3.0,4.0,5.0,1.0,3.0,1.0,0.0
EPL_2014,24/08/14,34,23,1.0,1.0,1.0,11.0,10.0,3.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0
EPL_2014,24/08/14,36,29,4.0,0.0,0.0,18.0,9.0,5.0,1.0,7.0,6.0,0.0,1.0,0.0,0.0
EPL_2014,25/08/14,22,20,3.0,1.0,0.0,9.0,11.0,4.0,3.0,6.0,7.0,1.0,1.0,0.0,0.0
EPL_2014,30/08/14,9,23,0.0,0.0,1.0,9.0,7.0,3.0,2.0,3.0,6.0,2.0,2.0,0.0,0.0
EPL_2014,30/08/14,13,11,3.0,6.0,2.0,17.0,12.0,7.0,8.0,8.0,2.0,1.0,3.0,0.0,0.0
EPL_2014,30/08/14,22,33,0.0,1.0,2.0,16.0,7.0,2.0,2.0,11.0,4.0,2.0,1.0,0.0,0.0
EPL_2014,30/08/14,25,12,3.0,3.0,1.0,18.0,12.0,4.0,7.0,11.0,4.0,1.0,3.0,0.0,0.0
EPL_2014,30/08/14,29,34,1.0,0.0,0.0,18.0,16.0,5.0,6.0,4.0,6.0,1.0,2.0,0.0,0.0
